,Date,Low,High,Close,Open
480,2021-08-16,129.29,136.22,133.52,135.51
479,2021-08-13,130.61,137.5,135.49,131.05
478,2021-08-12,126.91,131.13,130.28,127.4
477,2021-08-11,122.23,128.74,128.21,125.105
476,2021-08-10,124.9,130.21,125.3,130.21
475,2021-08-09,124.4935,130.56,130.0,128.68
474,2021-08-06,128.12,133.0,131.92,129.8198
473,2021-08-05,126.33,135.38,132.47,131.64
472,2021-08-04,113.1,116.39,114.93,114.86
471,2021-08-03,111.18,114.92,114.68,111.63
470,2021-08-02,109.11,113.2,111.63,110.85
469,2021-07-30,110.3682,114.2,110.7,110.52
468,2021-07-29,111.0,112.92,111.23,111.06
467,2021-07-28,109.5,112.69,111.45,110.09
466,2021-07-27,106.57,110.9099,109.62,109.99
465,2021-07-26,108.3,110.7828,109.79,110.65
464,2021-07-23,109.91,112.53,111.23,110.35
463,2021-07-22,109.02,112.38,110.2,109.24
462,2021-07-21,106.0,108.77,108.39,107.58
461,2021-07-20,103.43,108.89,107.52,105.67
460,2021-07-19,101.38,105.28,104.83,102.51
459,2021-07-16,103.36,105.559,104.64,104.62
458,2021-07-15,102.35,105.92,103.48,104.55
457,2021-07-14,104.36,107.67,104.67,107.16
456,2021-07-13,105.69,108.78,106.59,107.64
455,2021-07-12,106.54,109.8999,107.76,109.23
454,2021-07-09,105.9,108.29,108.12,107.0
453,2021-07-08,103.96,107.7199,107.1,105.87
452,2021-07-07,106.09,110.24,107.31,109.52
451,2021-07-06,106.58,109.8,108.68,106.66
450,2021-07-02,104.98,107.2,106.47,105.32
449,2021-07-01,102.51,105.52,104.57,103.51
448,2021-06-30,103.74,106.74,104.08,106.58
447,2021-06-29,105.3,107.4,107.2,106.5
446,2021-06-28,105.46,107.19,106.44,106.0
445,2021-06-25,104.4,107.14,106.06,106.7
444,2021-06-24,105.28,107.25,106.44,106.91
443,2021-06-23,104.44,106.54,106.53,104.74
442,2021-06-22,102.27,105.25,104.54,102.63
441,2021-06-21,99.55,103.34,102.35,101.75
440,2021-06-18,101.5,104.2099,103.26,102.52
439,2021-06-17,97.1,102.56,101.75,97.26
438,2021-06-16,96.06,99.88,98.38,96.6
437,2021-06-15,95.7,97.44,96.59,96.92
436,2021-06-14,95.6,97.89,97.25,96.0
435,2021-06-11,93.54,95.8,95.48,94.91
434,2021-06-10,91.28,95.5,94.5,91.56
433,2021-06-09,91.17,93.4763,91.72,92.44
432,2021-06-08,91.24,93.155,92.48,91.49
431,2021-06-07,87.1,91.46,90.62,87.82
430,2021-06-04,87.75,90.99,88.45,88.98
429,2021-06-03,88.02,91.45,88.69,91.19
428,2021-06-02,90.66,92.29,91.6,91.5
427,2021-06-01,89.9,92.45,91.88,91.35
426,2021-05-28,91.04,94.39,91.05,93.27
425,2021-05-27,88.21,92.35,92.31,90.14
424,2021-05-26,90.29,93.94,91.43,90.65
423,2021-05-25,88.41,90.6359,89.58,89.9
422,2021-05-24,88.71,90.73,89.76,89.5
421,2021-05-21,87.55,90.89,88.95,90.21
420,2021-05-20,84.285,88.72,88.12,84.75
419,2021-05-19,80.02,85.46,83.67,81.3
418,2021-05-18,80.89,84.08,83.11,81.7059
417,2021-05-17,78.5084,82.66,81.03,80.08
416,2021-05-14,76.8,82.82,82.51,78.14
415,2021-05-13,76.15,80.43,77.39,77.97
414,2021-05-12,75.29,77.94,76.84,77.67
413,2021-05-11,73.04,79.1,78.62,73.14
412,2021-05-10,74.3737,77.4547,76.86,76.5
411,2021-05-07,75.85,79.78,77.29,79.34
410,2021-05-06,69.73,75.68,71.36,75.68
409,2021-05-05,76.1125,79.39,76.74,78.91
408,2021-05-04,76.12,79.91,77.86,79.035
407,2021-05-03,79.92,86.33,80.17,86.33
406,2021-04-30,85.72,88.595,85.77,86.38
405,2021-04-29,87.37,92.2,88.84,91.94
404,2021-04-28,91.44,93.74,91.56,93.14
403,2021-04-27,91.9601,93.99,93.8,92.73
402,2021-04-26,89.11,93.16,93.14,89.4
401,2021-04-23,85.18,89.76,89.57,86.33
400,2021-04-22,84.62,87.94,84.81,85.65
399,2021-04-21,82.68,85.99,84.78,83.96
398,2021-04-20,83.57,88.4,83.96,88.4
397,2021-04-19,86.9,91.7699,87.89,90.01
396,2021-04-16,89.28,94.63,90.34,94.549
395,2021-04-15,93.93,96.3503,95.27,94.04
394,2021-04-14,93.0001,96.14,93.25,94.89
393,2021-04-13,90.54,95.52,94.21,91.1
392,2021-04-12,87.0,90.9,90.46,87.73
391,2021-04-09,85.73,89.5,88.8,87.4
390,2021-04-08,87.29,90.09,88.32,87.55
389,2021-04-07,85.27,88.88,86.6,88.87
388,2021-04-06,82.92,89.99,88.89,83.3
387,2021-04-05,81.7,88.0,83.24,87.84
386,2021-04-01,85.6,88.15,87.2,86.95
385,2021-03-31,77.71,85.14,83.34,79.38
384,2021-03-30,74.53,77.58,77.37,76.32
383,2021-03-29,75.63,80.6801,77.04,79.73
382,2021-03-26,78.07,83.44,80.29,78.87
381,2021-03-25,77.19,81.29,78.26,78.8
380,2021-03-24,81.035,85.37,81.26,85.08
379,2021-03-23,84.32,86.63,85.17,85.48
378,2021-03-22,84.05,87.03,85.18,84.81
377,2021-03-19,80.53,84.47,84.03,82.32
376,2021-03-18,81.69,85.68,81.89,85.0
375,2021-03-17,82.51,87.93,86.54,85.5497
374,2021-03-16,85.71,90.23,86.37,89.26
373,2021-03-15,82.37,88.6,87.61,82.55
372,2021-03-12,81.76,84.01,83.0,83.6386
371,2021-03-11,82.91,86.98,86.24,83.44
370,2021-03-10,80.01,84.45,80.7,84.375
369,2021-03-09,79.2828,82.98,82.0,81.54
368,2021-03-08,77.03,83.43,77.52,82.19
367,2021-03-05,78.09,85.65,82.2,85.2777
366,2021-03-04,81.13,90.76,85.0,88.6762
365,2021-03-03,87.37,94.0,90.0,93.51
364,2021-03-02,93.19,98.65,93.51,98.6052
363,2021-03-01,94.47,97.9,97.61,96.78
362,2021-02-26,93.16,97.81,95.41,95.85
361,2021-02-25,93.28,100.37,95.0,99.75
360,2021-02-24,96.59,101.84,99.36,98.84
359,2021-02-23,92.81,99.21,98.67,95.96
358,2021-02-22,98.67,103.51,99.7,102.01
357,2021-02-19,104.05,107.56,105.05,107.09
356,2021-02-18,101.63,106.86,106.4,103.05
355,2021-02-17,100.5,105.34,103.08,103.5
354,2021-02-16,105.62,114.0,107.56,111.43
353,2021-02-12,108.01,113.59,112.86,111.75
352,2021-02-11,114.7301,117.92,117.6,116.59
351,2021-02-10,111.76,119.03,115.55,118.51
350,2021-02-09,116.2653,119.433,117.85,116.48
349,2021-02-08,113.7,116.94,116.42,115.8918
348,2021-02-05,110.9433,115.64,114.9,111.38
347,2021-02-04,107.5302,113.5711,111.92,111.99
346,2021-02-03,106.5267,111.6524,110.52,107.5
345,2021-02-02,102.695,107.38,106.01,103.81
344,2021-02-01,100.65,105.04,101.79,103.47
343,2021-01-29,97.0001,103.09,102.75,99.51
342,2021-01-28,96.5,101.91,100.0,98.04
341,2021-01-27,98.0,104.1,98.0,102.185
340,2021-01-26,102.426,109.68,103.52,109.37
339,2021-01-25,104.05,112.29,108.97,106.368
338,2021-01-22,102.3,109.62,105.0,102.8
337,2021-01-21,101.76,105.37,103.34,105.095
336,2021-01-20,100.6,105.55,104.28,101.35
335,2021-01-19,97.22,101.09,99.09,100.98
334,2021-01-15,99.47,104.8,99.84,102.3
333,2021-01-14,101.16,106.2072,101.84,105.41
332,2021-01-13,102.06,105.82,104.85,105.0
331,2021-01-12,104.0,107.49,105.58,104.28
330,2021-01-11,99.7752,107.7399,104.25,101.75
329,2021-01-08,97.5,100.25,99.94,97.55
328,2021-01-07,92.1,96.65,96.64,92.1
327,2021-01-06,90.25,93.97,91.33,91.25
326,2021-01-05,89.832,93.36,93.03,92.0
325,2021-01-04,90.8,98.83,91.23,98.69
324,2020-12-31,96.6,99.33,98.44,98.6
323,2020-12-30,98.5,101.43,99.31,99.9707
322,2020-12-29,97.45,100.95,98.92,100.78
321,2020-12-28,99.7,107.98,100.22,107.27
320,2020-12-24,106.111,109.85,106.28,107.04
319,2020-12-23,107.4,111.49,107.44,110.71
318,2020-12-22,106.85,111.08,111.07,107.96
317,2020-12-21,103.34,107.1712,106.46,105.97
316,2020-12-18,107.03,109.61,107.72,109.24
315,2020-12-17,105.13,109.85,108.7,105.53
314,2020-12-16,101.3,105.0,104.55,101.5325
313,2020-12-15,99.8998,105.63,101.23,103.0797
312,2020-12-14,99.62,103.43,102.27,100.0
311,2020-12-11,96.36,100.96,98.98,99.57
310,2020-12-10,93.9171,103.77,101.53,94.51
309,2020-12-09,94.75,100.75,95.65,100.0
308,2020-12-08,96.23,100.18,99.85,99.39
307,2020-12-07,98.23,102.64,99.16,101.9
306,2020-12-04,97.6677,102.3999,101.57,97.75
305,2020-12-03,94.19,98.84,97.36,95.09
304,2020-12-02,90.13,93.9,93.5,93.77
303,2020-12-01,94.02,98.8,95.67,98.6
302,2020-11-30,94.1,99.565,98.92,97.01
301,2020-11-27,94.18,96.8,96.42,95.0
300,2020-11-25,88.95,93.92,93.51,89.39
299,2020-11-24,87.3,90.84,89.18,90.315
298,2020-11-23,88.3,91.64,91.04,89.78
297,2020-11-20,89.03,91.24,89.09,89.68
296,2020-11-19,87.13,91.95,88.89,87.15
295,2020-11-18,85.74,89.95,87.3,88.0
294,2020-11-17,85.53,88.91,88.09,87.35
293,2020-11-16,82.38,87.4204,86.36,83.41
292,2020-11-13,83.89,89.16,85.82,87.89
291,2020-11-12,87.08,90.3,90.01,88.08
290,2020-11-11,79.76,87.13,86.83,85.15
289,2020-11-10,88.59,96.25,92.6,94.71
288,2020-11-09,93.05,101.0,94.89,98.76
287,2020-11-06,98.88,102.58,100.35,102.0
286,2020-11-05,99.65,103.95,101.95,102.2573
285,2020-11-04,95.256,99.99,97.62,95.76
284,2020-11-03,86.5,90.77,90.14,88.53
283,2020-11-02,86.66,91.79,88.33,91.78
282,2020-10-30,90.54,95.4499,90.75,94.86
281,2020-10-29,95.13,98.19,96.41,97.99
280,2020-10-28,96.6,99.7,97.03,99.25
279,2020-10-27,100.5314,103.9241,101.33,101.2496
278,2020-10-26,96.11,104.53,99.76,100.65
277,2020-10-23,97.35,102.89,102.08,99.61
276,2020-10-22,98.57,103.7899,98.94,102.87
275,2020-10-21,100.04,110.2,102.17,110.0
274,2020-10-20,107.74,112.4699,108.59,112.31
273,2020-10-19,110.4,113.75,111.66,112.25
272,2020-10-16,111.74,116.37,112.36,114.84
271,2020-10-15,104.55,114.09,113.29,107.2
270,2020-10-14,112.3,117.8,113.55,117.55
269,2020-10-13,112.0501,118.13,116.87,112.65
268,2020-10-12,108.83,113.6379,112.2,112.25
267,2020-10-09,103.52,114.55,111.79,104.65
266,2020-10-08,101.81,105.95,102.66,105.26
265,2020-10-07,104.4,109.2199,104.43,105.43
264,2020-10-06,102.14,109.6,103.92,106.89
263,2020-10-05,103.71,108.1,106.89,104.75
262,2020-10-02,100.92,108.2034,103.49,101.31
261,2020-10-01,98.63,105.5,103.51,101.43
260,2020-09-30,89.43,107.99,102.16,90.92
259,2020-09-29,90.3901,93.5399,90.92,92.06
258,2020-09-28,91.2,95.32,92.25,91.86
257,2020-09-25,87.62,90.89,90.65,89.0
256,2020-09-24,87.28,90.73,88.37,88.79
255,2020-09-23,90.66,94.9,91.1,91.98
254,2020-09-22,85.81,93.5,93.41,88.33
253,2020-09-21,80.27,88.7,88.14,84.39
252,2020-09-18,84.51,88.7399,85.69,88.44
251,2020-09-17,85.49,88.29,87.25,85.56
250,2020-09-16,88.1768,92.75,89.38,88.2
249,2020-09-15,85.03,89.43,88.54,85.06
248,2020-09-14,80.3355,84.85,84.39,81.44
247,2020-09-11,78.61,83.2985,80.36,81.5
246,2020-09-10,80.29,84.55,80.67,82.2
245,2020-09-09,79.51,83.37,81.98,81.53
244,2020-09-08,75.7512,81.46,79.98,77.0
243,2020-09-04,75.55,80.46,79.57,78.5
242,2020-09-03,76.28,81.78,80.1,81.5
241,2020-09-02,81.78,88.0,84.19,87.91
240,2020-09-01,82.5,87.49,85.77,83.99
239,2020-08-31,81.56,83.72,83.55,83.49
238,2020-08-28,81.53,86.25,82.98,82.7414
237,2020-08-27,82.03,86.468,83.54,86.28
236,2020-08-26,85.101,89.47,86.28,85.77
235,2020-08-25,82.17,84.75,83.77,83.67
234,2020-08-24,82.06,87.26,84.34,87.01
